#JCAT	Satcat	Piece	Type	Name	PLName	LDate	Parent	SDate	Primary	DDate	Status	Dest	Owner	State	Manufacturer	Bus	Motor	Mass	MassFlag	DryMass	DryFlag	TotMass	TotFlag	Length	LFlag	Diameter	DFlag	Span	SpanFlag	Shape	ODate	Perigee	PF	Apogee	AF	Inc	IF	OpOrbit	OQUAL	AltNames
S05852	5852	1972-011A	P           	Kosmos-476	Tselina-D (1) No. 3L	1972 Mar  1	S05853	1972 Mar  1 1125?	Earth	1991 Oct 25	R	-	TSN108	SU	YUZH	Tselina-D	-	1750	 	1750	 	1750	 	3.2	 	1.3	 	13.1	 	Cyl + Ant	1972 Apr  3	613	 	633	 	81.21	 	LEO/I	-	11F619 No. Kh450-043:RA
S05853	5853	1972-011B	R3          	8A92ME	8A92ME	1972 Mar  1	R26879	1972 Mar  1 1125?	Earth	1996 Jan 18	R	-	RVSN	SU	PROG	Blok-E	-	1440	 	1440	 	1440	 	3.8	 	2.6	 	3.8	 	Cyl	1972 Mar 31	564	 	693	 	81.23	 	LEO/I	-	-
S05854	5854	1972-010B	R3          	Transtage 22	Transtage 22	1972 Mar  1	S05855	1972 Mar  1 0947?	Earth	-	O	GEO/ID?	SAMSO	US	MM	Transtage	-	1950	?	1950	?	1950	?	4.6	 	3.1	 	4.6	 	Cyl + 2 Nozzle	1972 Mar 30	35600	?	35800	?	2	?	GEO/D	-	-
S05855	5855	1972-010C	R2          	Titan 23C-4 Stage 2	LR91AJ11 23C-4	1972 Mar  1	R26876	1972 Mar  1 0946?	Earth	1972 Mar  3	R	-	SAMSO	US	MM	Titan Stage 2	-	2650	 	2650	 	2650	 	7.9	 	3	 	7.9	 	Cyl	1972 Mar  2	152	 	302	 	28.63	 	LLEO/I	-	-
S05856	5856	1965-082TW	D  P        	deb Transtage 4	-	1965 Oct 15	S01822	1965 Oct 15 1820	Earth	1972 Oct 23	R	-	SAMSO	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Aug  4	470	 	492	 	31.46	 	LLEO/I	-	-
S05857	5857	1965-082TX	D  P        	deb Transtage 4	-	1965 Oct 15	S01822	1965 Oct 15 1820	Earth	1979 Aug  3	R	-	SAMSO	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1979 May  3	598	 	666	 	32.32	 	LEO/I	-	-
S05858	5858	1971-114D	C  Y        	deb Kosmos-407	Strela-2M debris 1	1971 Dec 17	S05705	1971 Dec 17 1334?	Earth	-	O	-	GUKOSR	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Mar  5	807	 	829	 	74.04	 	LEO/I	-	-
S05859	5859	1969-082JY	D  P        	deb Agena D	-	1969 Sep 30	S04159	1969 Oct  4 1553	Earth	1982 May 10	R	-	SAMSO	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Mar  1	792	 	1011	 	70.07	 	LEO/I	-	-
S05860	5860	1972-012A	P   D       	Pioneer 10	Pioneer F	1972 Mar  3	S05861	1972 Mar  3 0204	Earth	1972 Mar  3 0616	DSO	D00431	ARC	US	TRW	Pioneer F	MRE-1	270	 	243	 	270	 	2.9	 	2.7	 	8	?	Box + Dish + 2 Ant	1972 Mar  3	186	 	-22379	 	31.48	 	EEO	-	-
S05861	5861	1972-012B	C  MD       	Star 37E S/N 40016	Star 37E S/N 40016	1972 Mar  3	S05878	1972 Mar  3 0201	Earth	1972 Mar  3 0616	DSO	D00432	LERC	US	THKE	Star 37	-	1142	 	70	?	70	?	2.1	 	0.9	 	2.1	 	Sphere + Cone	1972 Mar  3	186	 	-22379	 	31.48	 	EEO	-	-
S05862	5862	1972-013A	P           	Kosmos-477	Gektor No. 28L	1972 Mar  4	S05863	1972 Mar  4 1008	Earth	1972 Mar 16 0540?	L	-	GUKOSR	SU	TSKBE3	Zenit-2M	-	2200	?	2200	?	6030	?	6.5	?	2.4	?	6.5	?	Sphere + DCone	1972 Mar  6	201	 	300	 	72.86	 	LLEO/I	-	"Zenit-2M No. 28L:P,11F690 No. 780-14-21-138:RA"
S05863	5863	1972-013B	R3          	11A57I	11A57I	1972 Mar  4	R26896	1972 Mar  4 1008	Earth	1972 Mar 10	R	-	RVSN	SU	PROG	Blok-I	-	2350	 	2350	 	2350	 	6.7	 	2.7	 	6.7	 	Cyl	1972 Mar  6	196	 	276	 	72.85	 	LLEO/I	-	-
S05864	5864	1972-013C	C  F        	Sensor cover	-	1972 Mar  4	S05882	1972 Mar  4 1010?	Earth	1972 Mar  5	R	-	GUKOSR	SU	TSKBE3	Zenit deb	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Mar  4	193	 	241	 	72.82	 	LLEO/I	-	-
S05865	5865	1972-013D	C  F        	Sensor cover	-	1972 Mar  4	S05882	1972 Mar  4 1010?	Earth	1972 Mar  5	R	-	GUKOSR	SU	TSKBE3	Zenit deb	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Mar  4	179	 	264	 	72.78	 	LLEO/I	-	-
S05866	5866	1971-106AD	D  W        	deb Kosmos-462	-	1971 Dec  3	S05646	1971 Dec  3 1651	Earth	1972 Jul 11	R	-	PKO	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Jul  5	173	 	425	 	65.78	 	LLEO/I	-	-
S05867	5867	1971-106AE	D  W        	deb Kosmos-462	-	1971 Dec  3	S05646	1971 Dec  3 1651	Earth	1972 Mar 22	R	-	PKO	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Mar 21	178	 	339	 	65.64	 	LLEO/I	-	-
S05868	5868	1969-082JZ	D  P        	deb Agena D	-	1969 Sep 30	S04159	1969 Oct  4 1553	Earth	1979 Oct 23	R	-	SAMSO	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Mar  8	658	 	892	 	69.76	 	LEO/I	-	-
S05869	5869	1969-082KA	D  P        	deb Agena D	-	1969 Sep 30	S04159	1969 Oct  4 1553	Earth	1982 Feb 22	R	-	SAMSO	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Mar  8	824	 	926	 	70.15	 	LEO/I	-	-
S05870	5870	1968-097DJ	D  W        	deb Kosmos-252 [*]	-	1968 Nov  1	S03530	1968 Nov  1 0402	Earth	1981 Jun 20	R	-	PKO	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1969 Nov 27	763	 	2214	 	62.3	 	LEO/I	-	-
S05871	5871	1968-097DK	D  W        	deb Kosmos-252 [*]	-	1968 Nov  1	S03530	1968 Nov  1 0402	Earth	-	O	-	PKO	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1992 Feb  4	561	 	1983	 	62.81	 	LEO/I	-	-
S05872	5872	1968-097DL	D  W        	deb Kosmos-252 [*]	-	1968 Nov  1	S03530	1968 Nov  1 0402	Earth	1990 Feb 16	R	-	PKO	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Mar  8	622	 	2052	 	62.34	 	LEO/I	-	-
S05873	5873	1968-097DM	D  W        	deb Kosmos-252	-	1968 Nov  1	S03530	1968 Nov  1 0402	Earth	1979 Jun 16	R	-	PKO	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1979 Mar 14	428	 	678	 	62.26	 	LLEO/I	-	-
S05874	5874	1968-097DN	D  W        	deb Kosmos-252	-	1968 Nov  1	S03530	1968 Nov  1 0402	Earth	1979 Oct 25	R	-	PKO	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1979 Oct 15	497	 	1424	 	62.29	 	LEO/I	-	-
S05875	5875	1968-097DP	D  W        	deb Kosmos-252	-	1968 Nov  1	S03530	1968 Nov  1 0402	Earth	1981 May  9	R	-	PKO	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1981 Apr 10	441	 	747	 	62.22	 	LLEO/I	-	-
S05876	5876	1961 OMI 246	D  P        	deb Ablestar 008	-	1961 Jun 29	S00118	1961 Jun 29 0608	Earth	-	O	-	SAMSO	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1992 Feb  5	908	 	2080	 	65.68	 	LEO/I	-	-
S05877	5877	1961 OMI 247	D  P        	deb Ablestar 008	-	1961 Jun 29	S00118	1961 Jun 29 0608	Earth	1979 May  1	R	-	SAMSO	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Mar  8	673	 	942	 	66.67	 	LEO/I	-	-
S05878	5878	1972-012C	R2          	Centaur AC-27	Centaur 24D	1972 Mar  3	R26893	1972 Mar  3 0200	Earth	1972 Aug 18	R	-	LERC	US	GDC	Centaur D	-	2000	 	1700	 	1700	 	8.6	 	3	 	8.6	 	Cyl	1972 Mar  3	152	 	75345	 	31.48	 	VHEO	-	-
S05879	5879	1972-014A	P           	TD-1A	TD-1A	1972 Mar 12	S05880	1972 Mar 12 0247	Earth	1980 Jan  9	R	-	ESRO	I-ESRO	MATT	TD-1	-	460	 	460	 	460	 	2.1	 	1	 	4.5	 	Box + 2 Pan	1972 Apr 11	525	 	544	 	97.56	 	LLEO/S	-	-
S05880	5880	1972-014B	R2          	Delta 88	Delta DSV-3E-4	1972 Mar 12	R26933	1972 Mar 12 0205	Earth	1980 Oct  9	R	-	GSFC	US	AJ	Ablestar	AJ10-118E	785	?	785	?	785	?	5.2	 	1.4	 	5.2	 	Cyl	1972 Apr 11	524	 	538	 	97.55	 	LLEO/S	-	-
S05881	5881	1972-014C	C  X        	deb TD-1A	-	1972 Mar 12	S05879	1972 Mar 12 0247?	Earth	1972 May 22	R	-	ESRO	I-ESRO	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Apr 12	496	 	511	 	97.54	 	LLEO/S	-	-
S05882	5882	1972-013E	PX-S---     	Kapsula Kosmosa-477	Nauka 14KS No. 1L	1972 Mar  4	S05862	1972 Mar 14	Earth	1972 Mar 23	R	-	TSKBE3	SU	TSKBE3	Nauka	-	630	?	630	?	0	 	1	 	1.8	 	1.8	 	Cyl	1972 Mar 14	197	 	291	 	72.82	 	LLEO/I	-	14KS No. 15000-141:RA
S05883	5883	1972-013F	C  K        	Nauka part	-	1972 Mar  4	S05882	1972 Mar 14	Earth	1972 Mar 17	R	-	GUKOSR	SU	TSKBE3	Zenit deb	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Mar 14	195	 	267	 	72.89	 	LLEO/I	-	-
S05884	5884	1972-014D	C  F        	TD-1A optics cover?	-	1972 Mar 12	S05879	1972 Mar 15	Earth	1975 Nov 15	R	-	ESRO	I-ESRO	-	-	-	15	 	15	 	15	 	0.1	 	1	 	1	 	Disk	1972 Apr 13	523	 	544	 	97.56	 	LLEO/S	-	-
S05885	5885	1972-015A	P           	Kosmos-478	Rotor No. 42L	1972 Mar 15	S05886	1972 Mar 15 1308	Earth	1972 Mar 28 0522?	L	-	GUKOSR	SU	TSKBE3	Zenit-4M	-	2200	 	2200	 	6000	 	6	?	2.2	 	6	 	Sphere + DCone	1972 Mar 17	175	 	281	 	65.39	 	LLEO/I	-	"Zenit-4M No. 42L:P,11F691 No. 770-24-23-252:RA"
S05886	5886	1972-015B	R3          	11A57I	11A57I	1972 Mar 15	R26943	1972 Mar 15 1308	Earth	1972 Mar 21	R	-	RVSN	SU	PROG	Blok-I	-	2350	 	2350	 	2350	 	6.7	 	2.7	 	6.7	 	Cyl	1972 Mar 17	201	 	275	 	65.4	 	LLEO/I	-	-
S05887	5887	1972-015C	C  F        	Sensor cover	Zenit-4M sensor cover	1972 Mar 15	S05915	1972 Mar 15 1310?	Earth	1972 Mar 17	R	-	GUKOSR	SU	TSKBE3	Zenit deb	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Mar 15	203	 	293	 	65.39	 	LLEO/I	-	-
S05888	5888	1972-016A	P A         	OPS 1678	GAMBIT-3 FM-34	1972 Mar 17	A02100	1972 Mar 17 1710?	Earth	1972 Apr 11 0057?	AR	-	NRO/SAFSP	US	LMSC	KH-8	-	2426	?	2426	?	4100	?	5.7	 	1.5	 	5.7	 	Cyl	1972 Mar 24	135	 	392	 	110.97	 	LLEO/R	-	NRO Mission 4334
S05889	5889	1968-097DQ	D  W        	deb Kosmos-252	-	1968 Nov  1	S03530	1968 Nov  1 0402	Earth	1982 Nov 19	R	-	PKO	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Mar 21	525	 	1827	 	62.36	 	LEO/I	-	-
S05890	5890	1968-097DR	D  W        	deb Kosmos-252  [*]	-	1968 Nov  1	S03530	1968 Nov  1 0402	Earth	1977 Mar  1	R	-	PKO	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Mar 21	807	 	2183	 	62.28	 	LEO/I	-	-
S05891	5891	1968-097DS	D  W        	deb Kosmos-252  [*]	-	1968 Nov  1	S03530	1968 Nov  1 0402	Earth	1977 Jan 31	R	-	PKO	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1979 Sep  5	768	 	2152	 	62.24	 	LEO/I	-	-
S05892	5892	1964-038E	C  X        	deb Elektron-3	-	1964 Jul 10	S00829	1964 Jul 10 2205?	Earth	1974 Feb 20	R	-	OKB1	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Mar 21	393	 	6029	 	60.91	 	MEO	-	-
S05893	5893	1964-038F	C  X        	deb Elektron-3	-	1964 Jul 10	S00829	1964 Jul 10 2205?	Earth	1974 Nov 20	R	-	OKB1	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Feb 22	409	 	6386	 	60.87	 	MEO	-	-
S05894	5894	1972-017A	P           	Kosmos-479	Tselina-OM No. 11L	1972 Mar 22	S05895	1972 Mar 22 2110?	Earth	1980 Apr 13	R	-	GRU	SU	YUZH	Tselina-OM	-	434	 	434	 	434	 	5.1	 	1.2	 	5.1	 	Cyl + 2 Pan	1972 Apr 21	512	 	538	 	74.05	 	LLEO/I	-	11F616M No. 450-27-2-61:RA
S05895	5895	1972-017B	R2          	S3M	S3M	1972 Mar 22	R27006	1972 Mar 22 2110?	Earth	1980 May 12	R	-	RVSN	SU	OAZ	S3	-	1434	 	1434	 	1434	 	4.2	 	2.4	 	4.2	 	Cyl	1972 Apr 24	496	 	544	 	74.09	 	LLEO/I	-	-
S05896	5896	1970-089CP	D  W        	deb Kosmos-374	-	1970 Oct 23	S04594	1970 Oct 23 1513	Earth	1973 Apr  2	R	-	PKO	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Mar 20	514	 	1937	 	62.58	 	LEO/I	-	-
S05897	5897	1970-089CQ	D  W        	deb Kosmos-374 [*]	-	1970 Oct 23	S04594	1970 Oct 23 1513	Earth	1981 Jul 22	R	-	PKO	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Apr  1	520	 	1910	 	62	 	LEO/I	-	-
S05898	5898	1970-089CR	D  W        	deb Kosmos-374	-	1970 Oct 23	S04594	1970 Oct 23 1513	Earth	1981 Nov  5	R	-	PKO	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1981 Apr 12	520	 	1535	 	62.21	 	LEO/I	-	-
S05899	5899	1969-082KB	D  P        	deb Agena D	-	1969 Sep 30	S04159	1969 Oct  4 1553	Earth	1984 Dec  2	R	-	SAMSO	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1984 Jun 25	478	 	1237	 	69.71	 	LEO/I	-	-
S05900	5900	1969-082KC	D  P        	deb Agena D	-	1969 Sep 30	S04159	1969 Oct  4 1553	Earth	1973 Mar 19	R	-	SAMSO	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Mar 21	257	 	1404	 	69.88	 	LEO/I	-	-
S05901	5901	1972-017C	C  X        	deb Kosmos-479	Tselina-O part	1972 Mar 22	S05894	1972 Mar 22 2110?	Earth	1972 Nov 26	R	-	GRU	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Apr 23	488	 	521	 	74.13	 	LLEO/I	-	-
S05902	5902	1972-017D	C  X        	deb Kosmos-479	Tselina-O part	1972 Mar 22	S05894	1972 Mar 22 2110?	Earth	1972 Nov  1	R	-	GRU	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Apr 22	476	 	524	 	73.98	 	LLEO/I	-	-
S05903	5903	1972-018A	P           	DMSP 5528	DMSP Block 5B F-2	1972 Mar 24	S05904	1972 Mar 24 0900?	Earth	-	O	-	SAMSO	US	RCA	DMSP Block 5B	-	192	 	192	 	192	 	2.1	 	0.8	 	2.1	 	Taper Cyl	1972 Apr 23	800	 	884	 	98.79	 	LEO/S	-	"SV-1,SAP 5:P"
S05904	5904	1972-018B	R3          	Burner IIA No. 15 Stage 2	Star 26B S/N 005?	1972 Mar 24	R27017	1972 Mar 24 0859?	Earth	-	O	-	SAMSO	US	THKE	Star 26	-	353	 	115	 	115	 	1	?	1	?	1	?	Truss + Sphere + Cone	1972 Apr 28	798	 	875	 	98.81	 	LEO/S	-	-
S05905	5905	1972-019A	P           	Kosmos-480	Sfera No. 18L	1972 Mar 25	S05907	1972 Mar 25 0313?	Earth	-	O	-	OKB10	SU	OKB10	KAUR-1 11F621	-	800	 	800	 	800	 	3	 	2	 	17	 	Cyl + Ant	1972 Apr 29	1173	 	1201	 	82.98	 	LEO/I	-	-
S05906	5906	1972-020A	P           	Kosmos-481	DS-P1-Yu No. 46L	1972 Mar 25	S05908	1972 Mar 25 1047?	Earth	1972 Sep  2	R	-	PVO	SU	YUZH	DS-P1	-	200	 	200	 	200	 	1.2	?	1.2	?	1.2	?	Poly	1972 Apr 24	262	 	479	 	71.02	 	LLEO/I	-	-
S05907	5907	1972-019B	R2          	S3M	S3M	1972 Mar 25	R27025	1972 Mar 25 0228?	Earth	-	O	-	RVSN	SU	OAZ	S3	-	1434	 	1434	 	1434	 	4.2	 	2.4	 	4.2	 	Cyl	1972 Apr 24	1164	 	1197	 	82.98	 	LEO/I	-	-
S05908	5908	1972-020B	R2          	S1M	S1M	1972 Mar 25	R27030	1972 Mar 25 1046?	Earth	1972 Jun 11	R	-	RVSN	SU	YUZH	S1	-	840	 	840	 	840	 	8	 	1.6	 	8	 	Cyl	1972 Apr 24	254	 	426	 	71.04	 	LLEO/I	-	-
S05909	5909	1972-015D	C  F        	Blenda?	BZA	1972 Mar 15	S05915	1972 Mar 25	Earth	1972 Mar 28	R	-	GUKOSR	SU	TSKBE3	Zenit BZA	-	20	?	20	?	0	 	1	?	0.4	?	1	?	Box	1972 Mar 25	180	 	335	 	65.4	 	LLEO/I	-	-
S05910	5910	1972-015E	C  M        	KDU	KDU	1972 Mar 15	S05915	1972 Mar 25	Earth	1972 Mar 30	R	-	GUKOSR	SU	TSKBE3	Zenit KDU	-	430	?	140	?	0	 	1	 	0.4	 	1	 	Frust	1972 Mar 25	176	 	329	 	65.46	 	LLEO/I	-	-
S05911	5911	1972-017E	C  X        	deb Kosmos-479	Tselina-O part	1972 Mar 22	S05894	1972 Mar 22 2110?	Earth	1972 Nov  5	R	-	GRU	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Apr 21	475	 	525	 	74.07	 	LLEO/I	-	-
S05912	5912	1972-021A	P   D       	Venera-8	4V-1 No. 670	1972 Mar 27	A02101	1972 Mar 27 0546	Earth	1972 Mar 28	DSO	D00434	IKI/BABTS	SU	NPOL	MV	KDU-414	689	 	660	?	1184	?	2.5	 	1.2	 	6	?	Cyl + 2 Pan + Dish	1972 Mar 27	194	 	246	 	51.79	 	LLEO/I	-	V-72 No. 670:P
S05913	5913	1972-021B	R3          	11S510	11S510	1972 Mar 27	R27036	1972 Mar 27 0424	Earth	1972 Mar 29	R	-	RVSN	SU	PROG	Blok-I	-	2300	 	2300	 	2300	 	7.1	 	2.7	 	7.1	 	Cyl	1972 Mar 28	180	 	213	 	51.78	 	LLEO/I	-	-
S05914	5914	1972-021C	C  M        	BOZ	BOZ	1972 Mar 27	S05913	1972 Mar 27 0542	Earth	1972 Mar 29	R	-	RVSN	SU	TSKBEM	BOZ	-	470	 	350	?	350	 	1	?	2.3	 	2.3	 	Truss	1972 Mar 28	180	 	227	 	51.69	 	LLEO/I	-	-
S05915	5915	1972-015F	C  F        	PDTU cover?	-	1972 Mar 15	S05885	1972 Mar 28 0452?	Earth	1972 Mar 30	R	-	GUKOSR	SU	TSKBE3	Zenit deb	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Mar 29	188	 	344	 	65.44	 	LLEO/I	-	-
S05916	5916	1963-014CV	C  C        	West Ford dipoles	-	1963 May  9	A00339	1963 May 11	Earth	1972 Apr 26	R	-	SAMSO	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Apr 14	274	 	1553	 	83.89	 	LEO/I	-	-
S05917	5917	1972-022A	P           	Meteor	Meteor (MV) No. 23L	1972 Mar 30	S05918	1972 Mar 30 1415?	Earth	-	O	-	GUKOSR/GMS	SU	VNIEM	Meteor	-	1280	 	1280	 	1280	 	4.5	 	1.4	 	4.5	 	Cyl + 2 Pan	1972 May  6	864	 	891	 	81.23	 	LEO/I	-	":C,:RC,11F614MV No. 450-14-1-73:RA"
S05918	5918	1972-022B	R3          	8A92ME	8A92ME	1972 Mar 30	R27053	1972 Mar 30 1415?	Earth	-	O	-	RVSN	SU	PROG	Blok-E	-	1440	 	1440	 	1440	 	3.8	 	2.6	 	3.8	 	Cyl	1972 Apr 29	838	 	930	 	81.25	 	LEO/I	-	-
S05919	5919	1972-023A	P           	Kosmos-482	4V-1 No. 671	1972 Mar 31	S05923	1972 Mar 31 0507	Earth	1981 May  5	R	-	IKI/BABTS	SU	NPOL	MV	KDU-414	689	 	660	?	689	 	2.5	 	1.2	 	6	?	Cyl + 2 Pan + Dish	1972 May  3	205	 	9732	 	52.13	 	MEO	-	V-72 No. 671:P
S05920	5920	1972-023B	R3          	11S510	11S510	1972 Mar 31	R27061	1972 Mar 31 0411	Earth	1972 Apr  1	R	-	RVSN	SU	PROG	Blok-I	-	2300	 	2300	 	2300	 	7.1	 	2.7	 	7.1	 	Cyl	1972 Mar 31	190	 	207	 	51.79	 	LLEO/I	-	-
S05921	5921	1972-023C	C  M        	BOZ	BOZ	1972 Mar 31	S05923	1972 Mar 31 0503	Earth	1972 Apr  2	R	-	RVSN	SU	TSKBEM	BOZ	-	470	 	350	?	470	 	1	?	2.3	 	2.3	 	Truss	1972 Apr  1	139	 	233	 	51.72	 	LLEO/I	-	-
S05922	5922	1960 PI 5	C  X    ?   	deb Echo 1?	[UNID047] RCS 0.0	1960 Aug 12	S00049*	1960 Aug 12?	Earth	-	O	-	GSFC	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Feb 21	572	 	688	 	48.52	 	LEO/I	-	-
S05923	5923	1972-023D	R4          	Blok-NVL No. 64?	Blok-L	1972 Mar 31	S05920	1972 Mar 31 0412	Earth	1983 Feb 20	R	-	RVSN	SU	NPOL?	Blok-L	-	4500	 	1200	 	1200	 	3	 	2.3	 	3	 	Cyl	1972 Apr 30	207	 	9707	 	52.15	 	MEO	-	-
S05924	5924	1972-024A	P           	Kosmos-483	Rotor No. 35L	1972 Apr  3	S05925	1972 Apr  3 1023	Earth	1972 Apr 15 0605?	L	-	GUKOSR	SU	TSKBE3	Zenit-4M	-	2200	 	2200	 	6000	 	6	?	2.2	 	6	 	Sphere + DCone	1972 Apr  5	175	 	307	 	72.85	 	LLEO/I	-	"Zenit-4M No. 35L:P,11F691 No. 770-24-23-245:RA"
S05925	5925	1972-024B	R3          	11A57I	11A57I	1972 Apr  3	R27074	1972 Apr  3 1023	Earth	1972 Apr 11	R	-	RVSN	SU	PROG	Blok-I	-	2350	 	2350	 	2350	 	6.7	 	2.7	 	6.7	 	Cyl	1972 Apr  5	198	 	296	 	72.83	 	LLEO/I	-	-
S05926	5926	1972-024C	C  F        	Sensor cover	Zenit-4M sensor cover	1972 Apr  3	S05943	1972 Apr  3 1025?	Earth	1972 Apr 12	R	-	GUKOSR	SU	TSKBE3	Zenit deb	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Apr  3	198	 	275	 	72.84	 	LLEO/I	-	-
S05927	5927	1972-025A	P           	Molniya-1	Molniya-1 No. 27L	1972 Apr  4	S05940	1972 Apr  4 2135?	Earth	1974 Jan 30	R	-	GUKOSR	SU	OKB10	Molniya-1	KDU-414	1650	 	1620	 	1650	 	4.4	 	1.4	 	8.6	 	Cyl + 6 Pan	1972 May 10	439	 	39912	 	65.53	 	GTO	-	":C,:RC,11F67 No. 794-57-4-27:RA"
S05928	5928	1972-025B	P           	SRET 1	MAS/SRET	1972 Apr  4	S05940	1972 Apr  4 2135?	Earth	1974 Feb 26	R	-	CNES	F	CNES	SRET	-	15	 	15	 	15	 	0.6	 	0.6	 	0.6	 	Oct Cone	1972 Apr  5	231	 	475	 	65.53	 	LLEO/I	-	-
S05929	5929	1972-025C	R3          	11S510	11S510	1972 Apr  4	R27077	1972 Apr  4 2049	Earth	1972 Apr 28	R	-	RVSN	SU	PROG	Blok-I	-	2700	 	2700	 	2700	 	7.2	 	2.7	 	7.2	 	Cyl	1972 Apr 11	217	 	426	 	65.55	 	LLEO/I	-	-
S05930	5930	1972-025D	C  M        	BOZ	BOZ	1972 Apr  4	S05929	1972 Apr  4 2132?	Earth	1972 May  8	R	-	RVSN	SU	TSKBEM	BOZ	-	328	 	328	 	328	 	1	 	2.3	 	1	 	Cyl	1972 Apr 11	227	 	453	 	65.52	 	LLEO/I	-	-
S05931	5931	1972-025E	C  X        	deb Blok-I	-	1972 Apr  4	S05929	1972 Apr  4 2132?	Earth	1972 Apr 10	R	-	RVSN	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Apr  6	206	 	413	 	65.54	 	LLEO/I	-	-
S05932	5932	1972-014E	C  F        	TD-1A optics cover part?	-	1972 Mar 12	S05879	1972 Mar 15?	Earth	1975 Oct 27	R	-	ESRO	I-ESRO	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Apr 11	516	 	545	 	97.53	 	LLEO/S	-	-
S05933	5933	1972-026A	P           	Kosmos-484	Gektor No. 29L	1972 Apr  6	S05934	1972 Apr  6 0808	Earth	1972 Apr 18 0500?	L	-	GUKOSR	SU	TSKBE3	Zenit-2M	-	2200	?	2200	?	6030	?	6.5	?	2.4	?	6.5	?	Sphere + DCone	1972 Apr  8	193	 	219	 	81.31	 	LLEO/I	-	"Zenit-2M No. 29L:P,11F690 No. 780-14-21-139:RA"
S05934	5934	1972-026B	R3          	11A57I	11A57I	1972 Apr  6	R27086	1972 Apr  6 0808	Earth	1972 Apr  8	R	-	RVSN	SU	PROG	Blok-I	-	2350	 	2350	 	2350	 	6.7	 	2.7	 	6.7	 	Cyl	1972 Apr  7	167	 	216	 	81.29	 	LLEO/I	-	-
S05935	5935	1972-025F	C  X        	deb Blok-I	-	1972 Apr  4	S05929	1972 Apr  4 2132?	Earth	1972 Apr 10	R	-	RVSN	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1972 Apr  6	204	 	482	 	65.54	 	LLEO/I	-	-
S05936	5936	1972-027A	P           	Interkosmos-6	Energiya No. 1L	1972 Apr  7	S05937	1972 Apr  7 1008	Earth	1972 Apr 11 1039?	L	-	TSKBE3	SU	TSKBE3	13KS Energiya	-	2886	?	2886	?	5886	 	6.5	?	2.4	?	6.5	?	Sphere + DCone	1972 Apr  9	202	 	244	 	51.76	 	LLEO/I	-	13KS No. Kh15000-131:RA
